地区	正式指标	正式数值
北京市	GDP	21330.8
北京市	第一产业增加值	159
北京市	第三产业增加值	16626.3
天津市	GDP	15722.5
天津市	第一产业增加值	201.5
天津市	第三产业增加值	7755
北京市	人均GDP	99995
北京市	GDP指数	107.3
北京市	第二产业占GDP比重	21.3
天津市	GDP指数	110
天津市	人均GDP	105231
天津市	第二产业占GDP比重	49.2
