地区	正式指标	正式数值
北京市	第一产业增加值	136.27
北京市	第二产业增加值	3752.48
北京市	第三产业增加值	12363.18
天津市	第一产业增加值	159.72
天津市	第二产业增加值	5928.32
天津市	第三产业增加值	5219.24
河北省	第一产业增加值	2905.73
河北省	第二产业增加值	13126.86
山西省	第一产业增加值	641.42
山西省	第二产业增加值	6635.26
河北省	第三产业增加值	8483.17
山西省	第三产业增加值	3960.87
北京市	GDP	16251.93
北京市	GDP指数	108.1
天津市	GDP	11307.28
天津市	GDP指数	116.4
河北省	GDP	24515.76
河北省	GDP指数	111.3
山西省	GDP	11237.55
山西省	GDP指数	113
北京市	人均GDP	81658
天津市	人均GDP	85213
河北省	人均GDP	33969
山西省	人均GDP	31357
