地区	正式指标	正式数值
北京市	产品质量优等品率	77.64
北京市	产品质量一等品率	22.08
北京市	产品质量合格品率	0.28
北京市	产品质量损失率	0.33
天津市	产品质量优等品率	67.74
天津市	产品质量一等品率	19.15
天津市	产品质量合格品率	13.11
天津市	产品质量损失率	0.29
河北省	产品质量优等品率	54.52
河北省	产品质量一等品率	32.69
河北省	产品质量合格品率	12.79
河北省	产品质量损失率	0.36
山西省	产品质量优等品率	57.03
山西省	产品质量一等品率	28.12
山西省	产品质量合格品率	14.85
山西省	产品质量损失率	0.09
内蒙古	产品质量优等品率	46.95
内蒙古	产品质量一等品率	43.48
内蒙古	产品质量合格品率	9.57
内蒙古	产品质量损失率	0.11
