地区	正式指标	正式数值
北京市	GDP	17879.4
北京市	第一产业增加值	150.2
北京市	第二产业增加值	4059.3
北京市	第三产业增加值	13669.93
北京市	人均GDP	87475
北京市	GDP指数	107.7
北京市	第二产业占GDP比重	22.7
北京市	第一产业增加值指数	103.2
北京市	第三产业增加值指数	107.9
天津市	GDP	12893.88
天津市	第一产业增加值	171.6
天津市	第二产业增加值	6663.82
天津市	第三产业增加值	6058.5
天津市	人均GDP	93173
天津市	GDP指数	113.8
天津市	第二产业占GDP比重	51.7
天津市	第一产业增加值指数	103
天津市	第三产业增加值指数	112.6
