地区	正式指标	正式数值
天津市	出生人口数	90300
天津市	死亡人口数	39600
北京市	人口出生率	8.29
北京市	人口死亡率	4.27
天津市	人口出生率	8.58
天津市	人口死亡率	6.08
河北省	人口出生率	13.02
河北省	人口死亡率	6.52
河北省	出生人口数	1164300
河北省	死亡人口数	695600
北京市	出生人口数	125000
北京市	死亡人口数	53309
