地区	正式指标	正式数值
北京市	GDP	22968.6
北京市	第二产业增加值	4526.4
天津市	GDP	16538.2
天津市	第二产业增加值	7723.6
河北省	GDP	29806.1
河北省	第二产业增加值	14388
中国	GDP	676707.8
中国	第二产业增加值	274277.8
