地区	正式指标	正式数值
北京市	城区学前教育入园(班)人数	108046
北京市	城区学前教育在园(班)人数	303618
北京市	城区学前教育离园(班)人数	78875
北京市	城乡结合区学前教育在园(班)人数	20260
中国	城区学前教育入园(班)人数	5655625
中国	城区学前教育在园(班)人数	14059534
中国	城区学前教育离园(班)人数	4563297
中国	城乡结合区学前教育在园(班)人数	2483619
