地区	正式指标	正式数值
武汉市	财政收入	978.52
黄石市	财政收入	78.36
十堰市	财政收入	73.53
宜昌市	财政收入	206.31
襄阳市	财政收入	191.53
鄂州市	财政收入	38.43
荆门市	财政收入	59.84
孝感市	财政收入	89.05
荆州市	财政收入	71.95
黄冈市	财政收入	79.98
咸宁市	财政收入	58.71
随州市	财政收入	29.67
恩施土家族苗族自治州	财政收入	50.05
中国	财政收入	1291429000
