地区	正式指标	正式数值
北京市	高等学校R&D人员全时当量	32117
辽宁省	高等学校R&D人员全时当量	16592
吉林省	高等学校R&D人员全时当量	12968
黑龙江	高等学校R&D人员全时当量	15267
北京市	高技术产业R&D经费内部支出	1065430
辽宁省	高技术产业R&D经费内部支出	533576
吉林省	高技术产业R&D经费内部支出	72387
黑龙江	高技术产业R&D经费内部支出	210882
北京市	高技术产业技术改造经费支出	16091
辽宁省	高技术产业技术改造经费支出	68445
吉林省	高技术产业技术改造经费支出	60788
黑龙江	高技术产业技术改造经费支出	87268
北京市	高技术产业进口贸易额	29219
辽宁省	高技术产业进口贸易额	4557
吉林省	高技术产业进口贸易额	1921
黑龙江	高技术产业进口贸易额	664
