地区	正式指标	正式数值
北京市	城乡结合区学前教育入园(班)人数	8386
北京市	城乡结合区学前教育离园(班)人数	5504
北京市	镇区学前教育离园(班)人数	11939
北京市	乡村学前教育离园(班)人数	5664
黑龙江	城乡结合区学前教育入园(班)人数	7971
黑龙江	城乡结合区学前教育离园(班)人数	7202
黑龙江	镇区学前教育离园(班)人数	88880
黑龙江	乡村学前教育离园(班)人数	40719
广西	城乡结合区学前教育入园(班)人数	32739
广西	城乡结合区学前教育离园(班)人数	24345
广西	镇区学前教育离园(班)人数	338726
广西	乡村学前教育离园(班)人数	377186
