地区	正式指标	正式数值
北京市	GDP	22968.6
北京市	第二产业增加值	4526.4
北京市	第三产业增加值	18302
天津市	GDP	16538.2
天津市	第二产业增加值	7723.6
天津市	第三产业增加值	8604.1
河北省	GDP	29806.1
河北省	第二产业增加值	14388
河北省	第三产业增加值	11978.7
山西省	GDP	12802.6
山西省	第二产业增加值	5224.3
山西省	第三产业增加值	6790.2
内蒙古	GDP	18032.8
内蒙古	第二产业增加值	9200.6
内蒙古	第三产业增加值	7213.2
