地区	正式指标	正式数值
中国	普通高中毕业生数	7996189
北京市	GDP	21330.8
天津市	GDP	15722.5
中国	GDP	636463
北京市	人均GDP	99995
北京市	人均GDP指数	105.2
北京市	普通高中毕业生数	57773
天津市	人均GDP	105231
天津市	人均GDP指数	106.2
天津市	普通高中毕业生数	61100
中国	人均GDP	46629
中国	人均GDP指数	106.7
