地区	正式指标	正式数值
江西省	人口死亡率	6.28
中国	人口出生率	12.08
中国	人口死亡率	7.16
黑龙江	人口出生率	6.86
黑龙江	人口死亡率	6.08
江西省	人口出生率	13.19
广东省	人口出生率	10.71
广东省	人口死亡率	4.69
