地区	正式指标	正式数值
北京市	城区小学办学实验室	127642
北京市	城区小学办学微机室	100095
天津市	城区小学办学实验室	46562
天津市	城区小学办学微机室	50227
中国	城区小学办学实验室	5091467
中国	城区小学办学微机室	3648048
