地区	正式指标	正式数值
呼和浩特市	GDP	2894.1
呼和浩特市	人均GDP	95961
呼伦贝尔市	GDP	1522.2
呼伦贝尔市	人均GDP	60152
呼和浩特市	GDP指数	108
呼伦贝尔市	GDP指数	108.4
