地区	正式指标	正式数值
天津市	GDP	14370.2
河北省	GDP	28301.4
山西省	GDP	12602.2
内蒙古	GDP	16832.4
中国	GDP	568845.2
天津市	GDP指数	112.5
河北省	GDP指数	108.2
山西省	GDP指数	108.9
内蒙古	GDP指数	109
中国	GDP指数	107.6712
