地区	正式指标	正式数值
中国	化学原料和化学制品制造业销售产值	82352.92
北京市	化学原料和化学制品制造业销售产值	342.32
天津市	化学原料和化学制品制造业销售产值	1421.49
中国	电力、热力生产和供应业销售产值	56512.33
北京市	电力、热力生产和供应业销售产值	4086.86
天津市	电力、热力生产和供应业销售产值	793.41
