地区	正式指标	正式数值
北京市	人均GDP指数	103.7
北京市	GDP指数	109.1
天津市	人均GDP指数	111.4
天津市	GDP指数	116.5
中国	GDP指数	109.6
中国	人均GDP指数	109.1
北京市	GDP	11115
天津市	GDP	6719.01
中国	GDP	314045.4
