地区	正式指标	正式数值
北京市	GDP	19500.6
天津市	GDP	14370.2
河北省	GDP	28301.4
北京市	GDP指数	107.7
北京市	人均GDP	93213
天津市	GDP指数	112.5
天津市	人均GDP	99607
河北省	GDP指数	108.2
河北省	人均GDP	38716
