地区	正式指标	正式数值
北京市	GDP	21330.8
天津市	GDP	15722.5
山西省	GDP	12759.4
内蒙古	GDP	17769.5
中国	GDP	636463
中国	房地产业增加值	38167
北京市	房地产业增加值	1329.2
天津市	房地产业增加值	550.86
山西省	房地产业增加值	598.07
内蒙古	房地产业增加值	442.95
