地区	正式指标	正式数值
北京市	GDP	21330.8
中国	房地产待开发土地面积	42136.3
中国	GDP	636463
中国	工业增加值	227991
北京市	工业增加值	3746.8
北京市	固定资产投资额	75623000
中国	固定资产投资额	5127610000
北京市	建筑业总产值	82097957
北京市	城市居民消费价格指数	101.6
北京市	房地产待开发土地面积	617.66
中国	建筑业总产值	1767134200
中国	城市居民消费价格指数	102.1
