地区	正式指标	正式数值
北京市	GDP	21330.8
北京市	第一产业增加值	159
天津市	GDP	15722.5
天津市	第一产业增加值	201.5
河北省	GDP	29421.2
河北省	第一产业增加值	3447.5
山西省	GDP	12759.4
山西省	第一产业增加值	788.1
北京市	GDP指数	107.3
北京市	第二产业占GDP比重	21.3
北京市	人均GDP增长率	5.2
天津市	GDP指数	110
天津市	第二产业占GDP比重	49.2
天津市	人均GDP增长率	6.2
河北省	GDP指数	106.5
河北省	第二产业占GDP比重	51
河北省	人均GDP增长率	5.8
山西省	GDP指数	104.9
山西省	第二产业占GDP比重	49.3
山西省	人均GDP增长率	4.4
