地区	正式指标	正式数值
北京市	GDP	21330.8
河北省	GDP	29421.2
中国	GDP	636463
北京市	GDP指数	107.3
河北省	GDP指数	106.5
西藏	GDP	920.83
西藏	GDP指数	110.8
中国	GDP指数	107.3
